  0.712000012       33843952.0       33966348.0       67810296.0    
  0.713999987       33737216.0       33845300.0       67582520.0    
  0.716000021       33639288.0       33731948.0       67371240.0    
  0.717999995       33549906.0       33626708.0       67176616.0    
  0.720000029       33468552.0       33529686.0       66998236.0    
  0.722000003       33394524.0       33440708.0       66835232.0    
  0.723999977       33326982.0       33359360.0       66686340.0    
  0.726000011       33264998.0       33285028.0       66550024.0    
  0.727999985       33207620.0       33216956.0       66424576.0    
  0.730000019       33153914.0       33154304.0       66308220.0    
  0.731999993       33103004.0       33096190.0       66199196.0    
  0.734000027       33054102.0       33041742.0       66095844.0    
  0.736000001       33006534.0       32990140.0       65996672.0    
  0.737999976       32959752.0       32940636.0       65900388.0    
  0.740000010       32913342.0       32892596.0       65805940.0    
  0.741999984       32867022.0       32845498.0       65712520.0    
  0.744000018       32820638.0       32798950.0       65619588.0    
  0.745999992       32774148.0       32752682.0       65526828.0    
  0.748000026       32727612.0       32706552.0       65434164.0    
  0.750000000       32681174.0       32660526.0       65341700.0    
  0.751999974       32635046.0       32614666.0       65249712.0    
  0.754000008       32589476.0       32569114.0       65158592.0    
  0.755999982       32544750.0       32524074.0       65068824.0    
  0.758000016       32501146.0       32479786.0       64980932.0    
  0.759999990       32458938.0       32436514.0       64895452.0    
  0.762000024       32418358.0       32394520.0       64812880.0    
  0.763999999       32379598.0       32354042.0       64733640.0    
  0.765999973       32342782.0       32315280.0       64658064.0    
  0.768000007       32307956.0       32278380.0       64586336.0    
  0.769999981       32275088.0       32243418.0       64518508.0    
  0.772000015       32244062.0       32210388.0       64454448.0    
  0.773999989       32214668.0       32179202.0       64393872.0    
  0.776000023       32186622.0       32149690.0       64336312.0    
  0.777999997       32159570.0       32121590.0       64281160.0    
  0.779999971       32133098.0       32094576.0       64227672.0    
  0.782000005       32106756.0       32068252.0       64175008.0    
  0.783999979       32080078.0       32042182.0       64122260.0    
  0.786000013       32052602.0       32015908.0       64068508.0    
  0.787999988       32023896.0       31988962.0       64012856.0    
  0.790000021       31993574.0       31960908.0       63954484.0    
  0.791999996       31961330.0       31931344.0       63892672.0    
  0.794000030       31926934.0       31899938.0       63826872.0    
  0.796000004       31890262.0       31866440.0       63756704.0    
  0.797999978       31851296.0       31830696.0       63681992.0    
  0.800000012       31810120.0       31792654.0       63602772.0    
  0.801999986       31766920.0       31752372.0       63519292.0    
  0.804000020       31721974.0       31710006.0       63431980.0    
  0.805999994       31675642.0       31665814.0       63341456.0    
  0.808000028       31628332.0       31620132.0       63248464.0    
  0.810000002       31580496.0       31573356.0       63153852.0    
  0.811999977       31532606.0       31525934.0       63058540.0    
  0.814000010       31485120.0       31478330.0       62963448.0    
  0.815999985       31438478.0       31431012.0       62869492.0    
  0.818000019       31393078.0       31384428.0       62777504.0    
  0.819999993       31349258.0       31338990.0       62688248.0    
  0.822000027       31307298.0       31295052.0       62602352.0    
  0.824000001       31267402.0       31252914.0       62520316.0    
  0.825999975       31229702.0       31212800.0       62442500.0    
  0.828000009       31194262.0       31174860.0       62369120.0    
  0.829999983       31161082.0       31139176.0       62300256.0    
  0.832000017       31130102.0       31105762.0       62235864.0    
  0.833999991       31101216.0       31074570.0       62175788.0    
  0.836000025       31074282.0       31045508.0       62119792.0    
  0.838000000       31049134.0       31018438.0       62067572.0    
  0.839999974       31025588.0       30993192.0       62018780.0    
  0.842000008       31003454.0       30969592.0       61973044.0    
  0.843999982       30982548.0       30947444.0       61929992.0    
  0.846000016       30962692.0       30926558.0       61889252.0    
  0.847999990       30943726.0       30906752.0       61850480.0    
  0.850000024       30925504.0       30887860.0       61813364.0    
  0.851999998       30907904.0       30869730.0       61777632.0    
  0.853999972       30890820.0       30852230.0       61743048.0    
  0.856000006       30874168.0       30835250.0       61709420.0    
  0.857999980       30857884.0       30818704.0       61676588.0    
  0.860000014       30841918.0       30802518.0       61644436.0    
  0.861999989       30826234.0       30786642.0       61612876.0    
  0.864000022       30810812.0       30771038.0       61581852.0    
  0.865999997       30795636.0       30755682.0       61551316.0    
  0.867999971       30780698.0       30740556.0       61521256.0    
  0.870000005       30765998.0       30725658.0       61491656.0    
  0.871999979       30751536.0       30710984.0       61462520.0    
  0.874000013       30737316.0       30696534.0       61433848.0    
